Student_ID,Age,Gender,Score_ID,High_School_GPA,SAT_Score,University_ID,University_Ranking,Uni_score,Field_of_Study,Internship_ID,Internships_Completed,Carrer metrics_ID,Projects_Completed,Certifications,Years_to_Promotion,Job_Offers,skill_ID,Soft_Skills_Score,Networking_Score,Job_ID,Starting_Salary,Career_Satisfaction,Current_Job_Level,Work_Life_Balance,Entrepreneur_ID,Entrepreneurship
S00201,29,Male,201,2.85,1233,201,864,2.13,Law,201,3,201,1,5,2,3,201,8,8,201,71800,9,Entry,10,201,No
S00202,25,Female,202,2.62,1042,202,500,2.09,Law,202,3,202,8,1,1,4,202,7,4,202,64500,2,Entry,6,202,No
S00203,28,Other,203,2.56,1309,203,70,2.82,Computer Science,203,3,203,2,0,2,4,203,10,7,203,39000,4,Entry,10,203,No
S00204,23,Male,204,3.94,943,204,694,3.44,Law,204,0,204,0,2,5,1,204,2,10,204,37300,3,Mid,8,204,Yes
S00205,25,Female,205,2.31,931,205,865,2.41,Engineering,205,1,205,8,1,4,1,205,8,10,205,49200,7,Entry,7,205,Yes
S00206,26,Female,206,3.47,927,206,776,3.29,Business,206,1,206,4,1,4,3,206,10,8,206,63500,6,Senior,5,206,No
S00207,21,Other,207,2,1322,207,370,3.37,Computer Science,207,3,207,6,0,2,4,207,3,3,207,35400,9,Mid,3,207,No
S00208,18,Male,208,3.19,1390,208,181,2.51,Medicine,208,2,208,1,0,5,5,208,7,3,208,52000,8,Senior,4,208,No
S00209,18,Female,209,3.83,1059,209,996,3.2,Engineering,209,1,209,0,3,5,0,209,1,1,209,63600,2,Mid,2,209,No
S00210,27,Male,210,2.58,1106,210,5,3.37,Computer Science,210,4,210,5,2,4,3,210,3,8,210,46300,3,Entry,6,210,No
S00211,21,Male,211,2.37,917,211,197,2.93,Business,211,0,211,4,0,3,5,211,9,2,211,54200,1,Entry,8,211,No
S00212,29,Male,212,3.3,1002,212,47,2.67,Medicine,212,2,212,9,1,3,1,212,4,7,212,57300,8,Mid,8,212,No
S00213,24,Other,213,3.43,1481,213,970,3.24,Business,213,0,213,5,0,5,0,213,1,7,213,61300,2,Entry,9,213,No
S00214,19,Female,214,3.38,1530,214,552,3.96,Business,214,4,214,1,4,1,5,214,6,7,214,51200,4,Mid,5,214,No
S00215,20,Female,215,2.64,1550,215,634,2.85,Medicine,215,1,215,6,3,1,5,215,1,4,215,48100,2,Entry,10,215,No
S00216,18,Female,216,2.5,1571,216,647,2.78,Law,216,0,216,0,3,1,4,216,10,7,216,65200,2,Mid,6,216,No
S00217,22,Male,217,3.91,1131,217,140,2.93,Arts,217,0,217,7,5,1,3,217,1,10,217,25000,3,Senior,2,217,No
S00218,18,Male,218,3.85,1559,218,862,2.15,Business,218,0,218,6,2,1,3,218,2,8,218,62900,10,Entry,10,218,No
S00219,25,Male,219,2.91,1323,219,665,3.11,Law,219,4,219,6,3,4,1,219,3,9,219,58800,5,Mid,4,219,No
S00220,18,Male,220,3.69,1446,220,540,2.66,Mathematics,220,2,220,5,2,5,2,220,2,7,220,72900,8,Entry,3,220,No
S00221,28,Male,221,2.9,1138,221,427,2.24,Medicine,221,2,221,9,4,2,2,221,8,6,221,58600,10,Entry,9,221,No
S00222,18,Male,222,2.85,1233,222,589,2.93,Business,222,4,222,4,5,4,2,222,6,5,222,34400,2,Entry,6,222,No
S00223,19,Male,223,2.31,1048,223,687,2.01,Arts,223,0,223,8,1,4,3,223,1,10,223,51500,5,Entry,6,223,No
S00224,19,Male,224,2.85,1522,224,561,2.8,Mathematics,224,0,224,2,4,5,1,224,6,10,224,35300,4,Mid,4,224,No
S00225,29,Male,225,3.07,1307,225,854,2.21,Medicine,225,3,225,8,2,3,1,225,1,7,225,67200,3,Mid,6,225,No
S00226,23,Male,226,2.05,916,226,310,2.05,Computer Science,226,1,226,4,2,4,2,226,9,10,226,25000,10,Entry,1,226,No
S00227,24,Other,227,2.89,1125,227,274,3.65,Computer Science,227,1,227,7,2,4,0,227,3,2,227,26000,6,Entry,9,227,No
S00228,22,Female,228,3.56,1551,228,539,3.83,Law,228,2,228,2,1,2,2,228,1,5,228,32000,9,Entry,3,228,No
S00229,18,Other,229,3.36,1555,229,840,2.42,Computer Science,229,4,229,6,5,1,3,229,1,8,229,25600,8,Executive,5,229,No
S00230,18,Male,230,3.27,1159,230,390,3.08,Engineering,230,0,230,9,5,4,0,230,2,6,230,45100,2,Mid,7,230,No
S00231,20,Male,231,3.82,1573,231,459,2.56,Business,231,1,231,3,2,1,1,231,6,6,231,43700,1,Senior,2,231,Yes
S00232,19,Female,232,2.04,1503,232,733,2.99,Business,232,4,232,4,4,5,4,232,1,1,232,62400,8,Mid,4,232,No
S00233,22,Male,233,3.11,1073,233,634,2.87,Medicine,233,4,233,3,5,4,5,233,7,2,233,25000,5,Entry,6,233,No
S00234,29,Male,234,3.57,1104,234,361,2.54,Engineering,234,0,234,8,1,2,0,234,4,3,234,42000,2,Mid,1,234,Yes
S00235,27,Male,235,3.08,1314,235,69,3.4,Business,235,4,235,6,4,2,1,235,7,7,235,53900,10,Mid,6,235,No
S00236,23,Male,236,2.65,1407,236,583,2.25,Medicine,236,1,236,5,1,5,0,236,4,10,236,36000,1,Entry,5,236,Yes
S00237,24,Male,237,2.27,1052,237,662,2.11,Arts,237,3,237,5,2,1,2,237,4,6,237,25200,8,Entry,2,237,No
S00238,21,Male,238,3.78,1002,238,699,3.54,Business,238,1,238,9,5,3,0,238,4,5,238,60600,8,Mid,6,238,No
S00239,24,Female,239,2.94,964,239,431,3.33,Law,239,3,239,6,1,5,0,239,10,9,239,58500,6,Mid,5,239,No
S00240,28,Male,240,3.76,1016,240,885,3,Business,240,4,240,4,0,3,0,240,10,10,240,25000,5,Entry,1,240,No
S00241,25,Male,241,3.17,1564,241,758,2.94,Arts,241,1,241,9,4,2,3,241,8,7,241,43600,5,Senior,6,241,No
S00242,28,Female,242,3.35,1055,242,708,2.99,Arts,242,0,242,2,0,2,5,242,2,9,242,40800,6,Mid,7,242,No
S00243,18,Male,243,3.61,1575,243,32,2.87,Business,243,4,243,2,0,4,3,243,8,3,243,77200,5,Mid,9,243,No
S00244,23,Male,244,3.32,981,244,979,2.79,Arts,244,0,244,6,2,2,5,244,10,8,244,25000,2,Mid,2,244,No
S00245,25,Female,245,2.8,1417,245,621,3,Medicine,245,3,245,9,2,1,2,245,1,9,245,43300,7,Entry,6,245,Yes
S00246,22,Male,246,3.03,966,246,865,3.06,Business,246,2,246,0,0,2,4,246,7,2,246,61400,4,Senior,6,246,No
S00247,21,Male,247,3.61,1137,247,513,3.38,Business,247,2,247,3,1,4,3,247,7,4,247,48200,7,Entry,1,247,No
S00248,19,Female,248,2.75,1483,248,182,3.42,Computer Science,248,3,248,9,2,5,4,248,6,2,248,66100,1,Entry,8,248,No
S00249,23,Male,249,2.78,1506,249,686,2.76,Law,249,2,249,7,4,4,3,249,4,7,249,25000,6,Senior,5,249,No
S00250,23,Female,250,2.19,1225,250,681,2.83,Business,250,4,250,3,0,5,1,250,5,4,250,30700,2,Entry,2,250,No
S00251,28,Female,251,3.83,1489,251,248,2.75,Mathematics,251,4,251,0,4,4,1,251,1,6,251,45300,3,Senior,5,251,Yes
S00252,18,Male,252,2.18,966,252,620,3.07,Computer Science,252,1,252,4,5,2,0,252,2,8,252,57300,3,Entry,4,252,No
S00253,26,Female,253,3.3,1075,253,882,2.91,Arts,253,4,253,0,4,3,4,253,10,6,253,50100,10,Mid,7,253,No
S00254,29,Female,254,2.83,1583,254,297,3.78,Law,254,2,254,8,4,1,0,254,7,4,254,59200,1,Entry,10,254,Yes
S00255,28,Male,255,2.81,1377,255,776,3.39,Law,255,0,255,7,0,3,5,255,2,6,255,44900,5,Mid,8,255,No
S00256,23,Female,256,3.36,1154,256,928,3.8,Arts,256,1,256,6,3,1,0,256,8,1,256,30400,8,Entry,1,256,No
S00257,20,Male,257,2.13,962,257,30,3.42,Medicine,257,0,257,4,5,2,3,257,7,6,257,58300,8,Senior,1,257,No
S00258,21,Female,258,3.19,1302,258,302,3.94,Computer Science,258,2,258,3,2,4,3,258,10,10,258,27000,10,Entry,8,258,No
S00259,29,Male,259,3.54,1091,259,476,3.27,Business,259,0,259,6,4,4,0,259,8,8,259,35500,7,Entry,4,259,No
S00260,28,Male,260,3.66,1228,260,873,3.93,Computer Science,260,2,260,2,0,5,5,260,4,4,260,29500,7,Entry,8,260,No
S00261,21,Male,261,2.34,970,261,948,2.32,Arts,261,4,261,7,3,3,3,261,1,9,261,52700,8,Executive,7,261,No
S00262,20,Female,262,3.79,962,262,352,2.1,Arts,262,1,262,4,0,1,5,262,7,6,262,48800,8,Senior,9,262,No
S00263,27,Male,263,3.31,1196,263,985,3.16,Mathematics,263,3,263,4,2,4,1,263,1,6,263,32900,5,Entry,7,263,No
S00264,20,Male,264,3.76,1144,264,482,3.97,Medicine,264,2,264,0,0,2,1,264,7,4,264,38100,7,Senior,4,264,No
S00265,20,Male,265,2.97,1418,265,317,2.84,Law,265,4,265,9,1,4,4,265,9,8,265,44700,2,Senior,5,265,Yes
S00266,21,Female,266,3.08,1292,266,737,2.42,Law,266,0,266,7,5,5,1,266,5,5,266,59500,4,Mid,7,266,Yes
S00267,24,Female,267,3.84,1500,267,397,3.04,Arts,267,4,267,6,1,4,5,267,2,1,267,50400,6,Entry,2,267,No
S00268,21,Female,268,3.8,1076,268,89,3.3,Computer Science,268,0,268,0,4,2,0,268,1,7,268,54300,10,Entry,3,268,No
S00269,26,Female,269,2.9,1103,269,234,2.63,Law,269,0,269,3,0,4,2,269,8,8,269,56500,3,Entry,3,269,No
S00270,18,Female,270,2.55,1545,270,168,3.43,Mathematics,270,0,270,3,0,1,3,270,4,6,270,49700,2,Entry,9,270,No
S00271,25,Male,271,2.79,1493,271,743,3.95,Mathematics,271,0,271,8,4,1,0,271,8,7,271,53200,1,Senior,2,271,No
S00272,24,Female,272,2.78,1432,272,126,3.79,Business,272,1,272,9,4,4,3,272,2,7,272,47900,4,Entry,4,272,No
S00273,19,Female,273,2.57,1027,273,573,2.58,Business,273,0,273,1,5,2,4,273,3,4,273,72100,2,Senior,8,273,No
S00274,25,Other,274,2.54,1094,274,120,2.65,Computer Science,274,1,274,3,3,2,0,274,3,4,274,57900,3,Senior,1,274,Yes
S00275,18,Female,275,3.72,1093,275,428,2.74,Medicine,275,3,275,9,0,4,0,275,4,1,275,77500,10,Senior,9,275,No
S00276,28,Male,276,2.14,1083,276,190,2.79,Business,276,1,276,2,2,2,0,276,9,2,276,69000,6,Mid,6,276,No
S00277,29,Male,277,3.36,1146,277,633,2.2,Computer Science,277,0,277,9,2,1,4,277,9,3,277,47000,10,Mid,4,277,No
S00278,26,Female,278,2.35,1223,278,428,3.52,Computer Science,278,3,278,4,2,1,0,278,5,5,278,47000,3,Senior,5,278,No
S00279,26,Female,279,2.69,1059,279,560,2.73,Arts,279,4,279,6,4,1,3,279,7,10,279,25100,3,Entry,7,279,No
S00280,19,Female,280,2.12,1521,280,202,3.76,Law,280,1,280,4,4,5,2,280,9,9,280,33400,4,Mid,8,280,No
S00281,24,Female,281,2.54,965,281,59,3.85,Arts,281,4,281,4,4,3,0,281,1,5,281,65100,3,Mid,5,281,No
S00282,27,Female,282,3.54,1153,282,697,2.05,Law,282,3,282,3,2,1,4,282,2,6,282,64400,6,Entry,7,282,No
S00283,20,Male,283,3.77,1182,283,223,3.98,Medicine,283,1,283,8,3,4,4,283,6,7,283,25000,9,Mid,3,283,Yes
S00284,24,Female,284,2.44,959,284,492,3.42,Medicine,284,0,284,5,5,5,0,284,3,4,284,69700,8,Entry,2,284,No
S00285,29,Male,285,2.93,1017,285,11,3.04,Medicine,285,1,285,9,1,4,4,285,7,8,285,67800,2,Senior,2,285,No
S00286,27,Male,286,2.94,1322,286,793,2.78,Computer Science,286,0,286,5,0,2,1,286,5,6,286,66800,3,Mid,10,286,No
S00287,26,Male,287,3.75,1455,287,701,3.04,Computer Science,287,2,287,5,1,3,5,287,10,1,287,57700,8,Mid,3,287,Yes
S00288,21,Female,288,3.53,935,288,512,2.65,Arts,288,1,288,5,0,5,4,288,8,6,288,57600,3,Mid,6,288,No
S00289,29,Male,289,3.03,1430,289,814,3.25,Business,289,1,289,0,4,2,2,289,1,2,289,47200,5,Entry,10,289,No
S00290,18,Male,290,3.34,990,290,310,2.19,Mathematics,290,4,290,5,2,2,1,290,9,4,290,40500,9,Mid,1,290,No
S00291,19,Female,291,3.69,1200,291,749,3.24,Law,291,4,291,3,1,1,3,291,10,4,291,67000,2,Mid,3,291,No
S00292,18,Male,292,2.02,1116,292,34,2.55,Law,292,3,292,1,4,4,1,292,6,10,292,46100,9,Entry,3,292,No
S00293,29,Female,293,2.81,997,293,340,2.04,Medicine,293,0,293,5,0,2,2,293,5,10,293,25000,10,Entry,2,293,Yes
S00294,22,Female,294,3.81,1355,294,647,3.11,Law,294,4,294,0,5,2,5,294,8,5,294,59300,5,Senior,1,294,Yes
S00295,22,Female,295,3.48,1430,295,481,3.16,Engineering,295,3,295,0,5,2,1,295,4,10,295,34200,9,Mid,1,295,No
S00296,28,Female,296,3.09,1437,296,574,2.85,Medicine,296,0,296,4,1,3,0,296,9,2,296,52300,4,Mid,1,296,Yes
S00297,24,Male,297,3.06,927,297,825,2.14,Mathematics,297,0,297,5,1,5,4,297,5,6,297,74900,8,Entry,8,297,No
S00298,26,Female,298,2.7,1475,298,739,3.79,Law,298,0,298,1,1,1,0,298,1,3,298,81500,8,Mid,6,298,Yes
S00299,26,Male,299,3.04,1223,299,93,3.22,Arts,299,2,299,9,1,5,0,299,8,9,299,60400,3,Mid,9,299,No
S00300,20,Female,300,3.31,1122,300,628,2.23,Law,300,0,300,7,1,2,0,300,9,6,300,69700,5,Entry,3,300,No
S00301,20,Male,301,2.84,979,301,844,3.02,Computer Science,301,3,301,3,4,3,1,301,5,3,301,61200,10,Entry,7,301,No
S00302,20,Female,302,3.43,1462,302,133,2.99,Arts,302,0,302,3,0,2,3,302,5,3,302,62100,1,Entry,6,302,No
S00303,21,Male,303,3.72,1357,303,844,2.12,Arts,303,0,303,9,0,4,5,303,6,5,303,63800,6,Mid,9,303,Yes
S00304,25,Male,304,2.31,1513,304,989,3.21,Arts,304,3,304,4,3,5,4,304,9,6,304,34000,9,Mid,9,304,No
S00305,23,Male,305,2.9,1075,305,419,3.62,Engineering,305,1,305,9,2,1,1,305,5,4,305,30800,1,Entry,9,305,No
S00306,25,Male,306,2.82,1421,306,468,3.5,Engineering,306,0,306,3,5,3,5,306,2,5,306,65200,2,Entry,7,306,No
S00307,18,Female,307,3.37,1356,307,805,2.41,Law,307,3,307,4,1,5,0,307,3,3,307,54600,7,Mid,9,307,Yes
S00308,25,Male,308,2.5,1322,308,444,3.72,Medicine,308,4,308,9,5,2,2,308,10,10,308,52400,6,Entry,7,308,No
S00309,21,Female,309,3.28,999,309,705,2.69,Law,309,3,309,2,0,1,2,309,3,4,309,42900,10,Entry,9,309,No
S00310,28,Other,310,3.75,1302,310,912,3.89,Law,310,2,310,7,2,3,0,310,9,8,310,44600,3,Mid,2,310,No
S00311,18,Female,311,2.84,1475,311,30,2.14,Law,311,4,311,5,2,2,3,311,8,8,311,68900,2,Mid,2,311,Yes
S00312,25,Male,312,3.82,1279,312,969,2.97,Mathematics,312,1,312,7,4,2,5,312,6,1,312,37300,7,Mid,7,312,No
S00313,21,Male,313,3.99,1430,313,298,3.19,Computer Science,313,1,313,4,1,5,4,313,5,4,313,50200,10,Mid,10,313,No
S00314,23,Female,314,2.21,1231,314,61,2.5,Arts,314,3,314,6,3,2,5,314,10,2,314,38200,10,Mid,6,314,No
S00315,25,Male,315,2.47,1217,315,458,3.54,Business,315,3,315,9,2,2,1,315,2,4,315,26700,5,Senior,6,315,No
S00316,21,Male,316,3.9,1552,316,973,3.25,Mathematics,316,0,316,6,4,3,3,316,9,5,316,51600,6,Senior,5,316,No
S00317,20,Female,317,3.92,1436,317,304,2.04,Medicine,317,0,317,5,1,2,2,317,10,1,317,61100,9,Mid,1,317,Yes
S00318,26,Female,318,2.2,988,318,958,3.22,Medicine,318,2,318,9,0,4,0,318,8,5,318,34100,7,Mid,7,318,Yes
S00319,20,Female,319,2.03,1503,319,340,2.98,Arts,319,0,319,3,3,4,1,319,5,7,319,39300,4,Executive,2,319,Yes
S00320,26,Male,320,2.32,1410,320,861,2.39,Medicine,320,3,320,5,1,1,3,320,6,5,320,32200,9,Entry,8,320,No
S00321,19,Female,321,3.99,941,321,448,3.99,Arts,321,3,321,8,4,4,5,321,9,7,321,52000,3,Entry,10,321,No
S00322,19,Male,322,2.36,1288,322,953,3.79,Medicine,322,0,322,3,5,4,3,322,1,9,322,42700,4,Senior,7,322,No
S00323,19,Male,323,3.01,980,323,836,2.59,Law,323,2,323,5,4,5,3,323,4,8,323,25000,10,Senior,2,323,Yes
S00324,23,Female,324,3.7,1301,324,302,3.08,Computer Science,324,3,324,5,4,4,5,324,5,1,324,44700,3,Senior,2,324,No
S00325,20,Male,325,2.04,1006,325,881,2.63,Mathematics,325,2,325,2,4,2,1,325,9,10,325,65600,10,Senior,10,325,Yes
S00326,26,Male,326,3.21,1010,326,540,3.55,Mathematics,326,3,326,3,4,5,4,326,5,10,326,67400,3,Entry,8,326,No
S00327,21,Male,327,2.55,1176,327,485,3.86,Medicine,327,2,327,2,3,4,5,327,5,2,327,68100,1,Senior,5,327,No
S00328,18,Female,328,3.72,1113,328,77,2.72,Mathematics,328,2,328,2,2,2,1,328,3,6,328,35100,5,Entry,8,328,Yes
S00329,21,Female,329,2.57,1405,329,633,3.61,Medicine,329,2,329,9,2,1,5,329,8,5,329,32200,4,Senior,1,329,No
S00330,18,Female,330,3.37,1020,330,515,3,Business,330,0,330,3,0,5,0,330,7,1,330,40300,9,Mid,9,330,No
S00331,22,Female,331,3.35,1033,331,549,2.79,Mathematics,331,1,331,3,2,2,1,331,8,2,331,64600,4,Entry,8,331,No
S00332,21,Male,332,2.44,1270,332,944,3.88,Computer Science,332,2,332,5,4,5,3,332,4,3,332,64100,3,Mid,6,332,No
S00333,25,Male,333,2.07,1156,333,659,3.02,Mathematics,333,2,333,3,2,1,4,333,8,10,333,50000,6,Entry,8,333,No
S00334,25,Male,334,2.82,1596,334,92,2.93,Law,334,3,334,5,5,1,4,334,10,5,334,66800,10,Entry,1,334,No
S00335,24,Male,335,2.58,1079,335,851,3.34,Computer Science,335,1,335,1,5,5,0,335,4,7,335,59100,5,Entry,8,335,No
S00336,20,Female,336,3.62,947,336,785,2.52,Mathematics,336,3,336,3,2,2,0,336,1,6,336,42800,4,Entry,1,336,No
S00337,18,Female,337,3.6,1498,337,466,2.65,Computer Science,337,3,337,1,4,3,2,337,4,3,337,44800,1,Mid,4,337,No
S00338,18,Male,338,2.91,918,338,466,3.86,Mathematics,338,2,338,7,3,5,2,338,5,6,338,31000,3,Entry,10,338,No
S00339,29,Male,339,3.21,945,339,889,3.36,Medicine,339,4,339,8,4,3,2,339,10,4,339,48100,4,Executive,3,339,No
S00340,28,Male,340,3.21,1350,340,599,3.65,Engineering,340,1,340,6,2,2,1,340,8,3,340,40900,10,Entry,3,340,No
S00341,20,Male,341,3.65,955,341,40,2.54,Medicine,341,3,341,5,2,4,4,341,10,4,341,35000,8,Senior,10,341,No
S00342,23,Female,342,2.85,1556,342,690,3.09,Arts,342,4,342,7,0,5,0,342,6,8,342,39000,9,Executive,9,342,Yes
S00343,24,Male,343,2.55,991,343,329,3.94,Mathematics,343,4,343,3,4,1,2,343,10,1,343,72400,8,Entry,8,343,Yes
S00344,23,Male,344,2.53,981,344,285,2.64,Business,344,3,344,9,0,4,0,344,5,3,344,43100,9,Entry,10,344,No
S00345,23,Female,345,3.07,978,345,947,2.32,Computer Science,345,2,345,1,0,2,2,345,3,10,345,73700,10,Entry,8,345,No
S00346,23,Male,346,2.9,1561,346,554,3.02,Arts,346,0,346,3,1,1,1,346,4,8,346,50900,1,Senior,7,346,No
S00347,20,Female,347,2.88,1182,347,797,2.78,Law,347,3,347,4,5,5,5,347,6,10,347,46600,1,Senior,8,347,No
S00348,23,Male,348,2.18,1210,348,66,2.32,Arts,348,2,348,8,0,2,1,348,6,9,348,57800,3,Entry,8,348,No
S00349,25,Female,349,3.44,1059,349,636,3.78,Engineering,349,1,349,4,5,5,3,349,6,3,349,25000,4,Entry,10,349,Yes
S00350,28,Other,350,2.43,1215,350,657,3.98,Mathematics,350,2,350,8,2,4,0,350,2,9,350,81200,2,Senior,6,350,No
S00351,28,Female,351,2.39,1567,351,632,3.14,Computer Science,351,4,351,8,2,5,5,351,8,10,351,64300,10,Mid,8,351,No
S00352,19,Male,352,2.83,1055,352,109,3.55,Medicine,352,1,352,7,1,1,5,352,8,10,352,53100,7,Entry,2,352,No
S00353,22,Female,353,2.46,1367,353,415,3.72,Computer Science,353,1,353,4,1,5,3,353,6,4,353,62200,9,Senior,7,353,No
S00354,18,Male,354,3.17,1361,354,92,3.4,Business,354,0,354,1,4,4,5,354,4,4,354,50800,6,Executive,3,354,Yes
S00355,29,Male,355,2.74,1016,355,368,2.09,Computer Science,355,0,355,4,1,4,1,355,2,7,355,40900,4,Entry,8,355,No
S00356,18,Male,356,2.9,1565,356,820,2.32,Arts,356,3,356,0,3,1,5,356,6,6,356,49600,6,Entry,5,356,No
S00357,22,Male,357,3.07,1263,357,423,2.14,Arts,357,2,357,7,2,3,1,357,6,10,357,43700,1,Senior,5,357,No
S00358,29,Female,358,2.41,1530,358,572,2.02,Medicine,358,3,358,1,2,3,5,358,10,3,358,36500,6,Mid,3,358,No
S00359,20,Female,359,2.31,1365,359,862,2.61,Medicine,359,0,359,6,5,5,5,359,3,8,359,44100,4,Executive,1,359,Yes
S00360,21,Female,360,3.76,1083,360,739,2.78,Medicine,360,4,360,1,1,4,0,360,2,5,360,53200,3,Senior,2,360,Yes
S00361,20,Female,361,2.87,1559,361,240,2.48,Law,361,0,361,4,5,2,3,361,4,2,361,55300,6,Entry,2,361,Yes
S00362,18,Female,362,2.82,1065,362,435,2.13,Mathematics,362,2,362,9,1,2,5,362,8,10,362,71200,9,Mid,7,362,Yes
S00363,18,Male,363,2.07,974,363,212,3.06,Business,363,4,363,6,2,4,5,363,5,3,363,45400,8,Mid,2,363,No
S00364,29,Male,364,3,1171,364,400,2.55,Law,364,3,364,5,1,2,3,364,3,7,364,39400,8,Entry,7,364,No
S00365,29,Female,365,3.11,1590,365,610,3.59,Law,365,3,365,4,4,1,3,365,5,10,365,31100,9,Entry,1,365,Yes
S00366,22,Male,366,3.12,1402,366,526,2.02,Law,366,0,366,5,1,5,0,366,9,9,366,56600,6,Mid,2,366,No
S00367,23,Female,367,3.41,1462,367,730,3.69,Computer Science,367,0,367,1,1,4,0,367,8,1,367,71900,8,Entry,7,367,No
S00368,20,Male,368,2.35,1486,368,468,3.91,Engineering,368,3,368,9,4,5,0,368,10,6,368,44100,7,Mid,7,368,Yes
S00369,29,Male,369,2.5,1555,369,170,3.43,Mathematics,369,3,369,0,4,1,4,369,7,9,369,41600,1,Entry,2,369,No
S00370,26,Male,370,3.62,1242,370,819,3.47,Computer Science,370,1,370,0,4,2,5,370,4,7,370,63000,6,Mid,10,370,No
S00371,22,Male,371,3.89,1599,371,792,3.87,Medicine,371,2,371,7,5,4,1,371,2,3,371,34000,4,Entry,7,371,No
S00372,25,Male,372,2.27,1534,372,875,2.42,Business,372,1,372,2,2,1,4,372,9,7,372,74300,3,Senior,9,372,No
S00373,18,Female,373,3,1150,373,210,3.99,Law,373,1,373,2,1,1,4,373,3,2,373,48900,3,Entry,8,373,Yes
S00374,22,Male,374,2.43,1029,374,256,3.55,Computer Science,374,3,374,8,4,5,1,374,6,10,374,55600,10,Senior,6,374,No
S00375,20,Female,375,2.12,1257,375,683,3.45,Mathematics,375,2,375,5,4,4,5,375,7,2,375,50600,8,Entry,4,375,No
S00376,29,Male,376,2.65,1591,376,73,2.72,Arts,376,3,376,3,2,5,2,376,3,1,376,25000,1,Mid,3,376,No
S00377,18,Male,377,2.29,1307,377,147,3.09,Mathematics,377,1,377,3,3,5,2,377,3,3,377,49000,7,Entry,8,377,No
S00378,21,Male,378,3.42,1394,378,340,3.31,Law,378,1,378,6,1,1,2,378,3,1,378,44300,10,Senior,3,378,No
S00379,22,Female,379,3.07,1521,379,317,3.24,Mathematics,379,3,379,5,3,5,0,379,3,8,379,55800,4,Senior,5,379,No
S00380,24,Male,380,2.29,1381,380,618,3.41,Computer Science,380,0,380,1,3,2,0,380,3,8,380,67100,1,Senior,3,380,No
S00381,18,Female,381,2.02,977,381,606,2.16,Arts,381,0,381,8,4,2,3,381,7,4,381,57400,2,Mid,9,381,No
S00382,20,Male,382,3.62,1413,382,575,2.71,Computer Science,382,3,382,1,5,1,3,382,5,1,382,40000,7,Entry,7,382,No
S00383,19,Female,383,2.35,1220,383,154,2.87,Computer Science,383,4,383,7,2,5,4,383,4,2,383,74700,10,Mid,3,383,No
S00384,26,Male,384,3.21,1189,384,255,2.52,Law,384,4,384,3,1,2,3,384,6,2,384,50700,1,Executive,10,384,No
S00385,27,Female,385,2.67,1196,385,351,2.35,Computer Science,385,0,385,9,1,3,0,385,8,2,385,69200,6,Mid,7,385,No
S00386,23,Female,386,3.17,1580,386,547,2.28,Medicine,386,2,386,0,1,3,4,386,2,9,386,63200,4,Executive,4,386,No
S00387,27,Female,387,2.63,1374,387,835,2.73,Mathematics,387,1,387,0,5,5,3,387,3,7,387,35100,3,Entry,1,387,Yes
S00388,20,Male,388,2.17,922,388,312,2.99,Arts,388,2,388,8,3,1,3,388,2,9,388,65900,7,Senior,4,388,No
S00389,25,Male,389,2.45,1071,389,808,2.13,Business,389,0,389,3,0,2,2,389,7,10,389,63000,9,Mid,10,389,Yes
S00390,25,Male,390,2.38,1217,390,765,3.89,Engineering,390,3,390,0,2,4,0,390,2,10,390,51200,5,Senior,8,390,Yes
S00391,19,Female,391,2.86,1092,391,669,3.53,Mathematics,391,4,391,2,0,4,4,391,5,2,391,43300,6,Mid,6,391,No
S00392,23,Female,392,3.32,1580,392,134,3.46,Law,392,0,392,2,3,2,1,392,10,5,392,62200,7,Entry,1,392,No
S00393,24,Female,393,2.53,1017,393,948,2.35,Arts,393,2,393,6,4,5,5,393,9,1,393,64900,10,Mid,1,393,No
S00394,19,Male,394,2.02,905,394,129,3.21,Medicine,394,2,394,5,0,3,3,394,8,2,394,43900,6,Senior,4,394,No
S00395,28,Male,395,3.04,1382,395,436,3.06,Arts,395,0,395,7,0,3,0,395,8,4,395,59100,6,Entry,6,395,No
S00396,27,Male,396,3.21,1031,396,280,3.96,Business,396,1,396,6,2,2,4,396,3,10,396,45000,3,Executive,4,396,No
S00397,19,Other,397,3.93,992,397,358,3.5,Law,397,2,397,0,3,3,5,397,1,1,397,41800,3,Entry,9,397,No
S00398,27,Female,398,3.18,1421,398,930,3.15,Arts,398,1,398,2,2,2,0,398,2,8,398,56500,5,Entry,2,398,No
S00399,18,Female,399,2.94,1462,399,883,3.7,Mathematics,399,1,399,8,4,1,0,399,7,6,399,61800,7,Entry,6,399,No
S00400,25,Male,400,3.15,1193,400,252,2.31,Medicine,400,3,400,3,5,3,4,400,4,1,400,57800,6,Senior,7,400,No
S00401,18,Female,401,3.86,1540,401,135,2.03,Law,401,0,401,2,5,5,2,401,10,9,401,47900,2,Entry,4,401,No
S00402,26,Female,402,3.66,1291,402,843,3.38,Medicine,402,0,402,4,5,3,5,402,5,1,402,32800,3,Mid,5,402,No
S00403,28,Male,403,2.65,1148,403,523,2.2,Law,403,1,403,7,1,2,2,403,1,4,403,45400,5,Mid,5,403,Yes
