Student_ID,Score_ID,High_School_GPA,SAT_Score
S04106,4106,2.14,1006
S04107,4107,2.09,1164
S04108,4108,2.43,1125
S04109,4109,3.94,1386
S04110,4110,3.96,1078
S04111,4111,3.31,1121
S04112,4112,3.76,1269
S04113,4113,2.43,1536
S04114,4114,3.94,1066
S04115,4115,2.29,1562
S04116,4116,2.2,1452
S04117,4117,2.22,1199
S04118,4118,3.15,1280
S04119,4119,3.56,934
S04120,4120,2.73,1306
S04121,4121,3.96,1401
S04122,4122,2.87,1213
S04123,4123,2.3,1000
S04124,4124,2.93,1468
S04125,4125,3.36,1114
S04126,4126,3.66,1567
S04127,4127,2.92,1475
S04128,4128,3.19,961
S04129,4129,2.53,1268
S04130,4130,3.29,1267
S04131,4131,3.97,1473
S04132,4132,2.1,993
S04133,4133,3.77,1368
S04134,4134,3.12,925
S04135,4135,2.5,1334
S04136,4136,3.91,1020
S04137,4137,2.97,949
S04138,4138,2.66,935
S04139,4139,2.36,1309
S04140,4140,2.49,1188
S04141,4141,3.67,1278
S04142,4142,3.23,999
S04143,4143,3.83,1223
S04144,4144,2.46,1228
S04145,4145,2.24,1547
S04146,4146,2.01,1120
S04147,4147,3.02,1466
S04148,4148,4,1009
S04149,4149,3.39,1048
S04150,4150,2.62,1305
S04151,4151,3.75,1573
S04152,4152,3.56,1598
S04153,4153,2.03,1309
S04154,4154,3.63,1028
S04155,4155,2.6,1383
S04156,4156,2.3,1007
S04157,4157,2.45,1288
S04158,4158,2.94,1324
S04159,4159,2.85,1346
S04160,4160,2.58,967
S04161,4161,2.34,965
S04162,4162,3.52,1555
S04163,4163,3.98,1464
S04164,4164,3.56,1539
S04165,4165,2.59,1403
S04166,4166,2.49,1403
S04167,4167,2.44,1220
S04168,4168,2.27,1479
S04169,4169,3.1,1346
S04170,4170,3.21,1473
S04171,4171,3.41,1109
S04172,4172,3.36,1269
S04173,4173,2.58,1463
S04174,4174,2.66,1527
S04175,4175,3.36,1357
S04176,4176,2.7,1476
S04177,4177,2.43,1541
S04178,4178,2.75,1588
S04179,4179,2.54,1062
S04180,4180,2.18,1231
S04181,4181,3.66,1563
S04182,4182,3.71,1249
S04183,4183,2.44,1569
S04184,4184,2.13,1367
S04185,4185,3.48,1325
S04186,4186,2.42,1226
S04187,4187,2.79,1005
S04188,4188,2.13,1154
S04189,4189,2.45,1257
S04190,4190,3.59,1343
S04191,4191,3.61,1012
S04192,4192,2.41,929
S04193,4193,2.67,1423
S04194,4194,2.27,1588
S04195,4195,2.15,945
S04196,4196,3.98,1070
S04197,4197,3.31,1029
S04198,4198,3.08,1252
S04199,4199,3.53,1102
S04200,4200,3.68,1125
S04201,4201,3.61,979
S04202,4202,2.03,1209
S04203,4203,2.37,934
S04204,4204,3.31,1463
S04205,4205,2.75,1060
S04206,4206,3.96,1495
S04207,4207,3.33,1334
S04208,4208,3.91,1437
S04209,4209,2.4,1124
S04210,4210,3.73,1345
S04211,4211,2.64,1216
S04212,4212,3.98,1565
S04213,4213,2.32,1313
S04214,4214,3.03,994
S04215,4215,3.59,1124
S04216,4216,2.87,1452
S04217,4217,2.94,1544
S04218,4218,3.97,965
S04219,4219,2.85,1296
S04220,4220,3.21,1109
S04221,4221,2.11,1373
S04222,4222,3.68,1564
S04223,4223,3.3,1583
S04224,4224,2.81,1470
S04225,4225,2.03,1595
S04226,4226,3.18,1389
S04227,4227,2.03,1079
S04228,4228,2,1423
S04229,4229,3.23,1358
S04230,4230,2.38,967
S04231,4231,2.38,1228
S04232,4232,3.31,1101
S04233,4233,2.11,1374
S04234,4234,2.63,1417
S04235,4235,2.3,914
S04236,4236,3.16,941
S04237,4237,3.32,1442
S04238,4238,3.44,1592
S04239,4239,2.51,1188
S04240,4240,2.18,1432
S04241,4241,2.16,1593
S04242,4242,2.85,1595
S04243,4243,3.89,1143
S04244,4244,2.44,1560
S04245,4245,2.51,1511
S04246,4246,2.2,1466
S04247,4247,3.21,1597
S04248,4248,3.36,1497
S04249,4249,3.29,1073
S04250,4250,3.72,1433
S04251,4251,2.97,1408
S04252,4252,2.27,1143
S04253,4253,2.58,959
S04254,4254,3.32,1003
S04255,4255,3.23,1550
S04256,4256,3.06,1202
S04257,4257,3.37,1570
S04258,4258,3.27,976
S04259,4259,3.76,917
S04260,4260,3.17,1433
S04261,4261,3.56,1083
S04262,4262,2.5,1556
S04263,4263,3.36,1449
S04264,4264,3.8,1180
S04265,4265,2.77,1187
S04266,4266,3.56,1554
S04267,4267,3.45,1424
S04268,4268,2.12,1597
S04269,4269,3.16,1373
S04270,4270,2.26,1166
S04271,4271,3.93,1508
S04272,4272,3.62,1256
S04273,4273,2.22,900
S04274,4274,2.24,926
S04275,4275,3.19,1447
S04276,4276,2.69,1059
S04277,4277,2.07,1298
S04278,4278,3.08,1442
S04279,4279,2.78,1026
S04280,4280,2.2,1109
S04281,4281,3.6,1049
S04282,4282,3.83,930
S04283,4283,3.51,1511
S04284,4284,3.64,1201
S04285,4285,2.43,1582
S04286,4286,2.53,1156
S04287,4287,2.42,956
S04288,4288,3.53,908
S04289,4289,3.9,904
S04290,4290,3.43,1013
S04291,4291,3.76,1584
S04292,4292,3.28,1104
S04293,4293,2.78,923
S04294,4294,2.85,1392
S04295,4295,2.15,1581
S04296,4296,2.06,1305
S04297,4297,3.39,1002
S04298,4298,2.88,959
S04299,4299,3.1,985
S04300,4300,3.12,1576
S04301,4301,2.55,1271
S04302,4302,2.95,1578
S04303,4303,2.94,1495
S04304,4304,2.78,1101
S04305,4305,3.64,1501
S04306,4306,2.9,988
S04307,4307,3.21,1336
S04308,4308,3.79,1019
S04309,4309,3.73,1055
S04310,4310,3.78,1298
S04311,4311,2.54,1599
S04312,4312,2.07,1087
S04313,4313,2.52,951
S04314,4314,2.56,1551
S04315,4315,3.82,1430
S04316,4316,3.3,1379
S04317,4317,2.16,1486
S04318,4318,2.27,1129
S04319,4319,2.31,1380
S04320,4320,3.26,1029
S04321,4321,3.47,954
S04322,4322,3.72,1170
S04323,4323,3.88,999
S04324,4324,2.4,968
S04325,4325,2.62,1198
S04326,4326,2.48,1428
S04327,4327,2.72,1253
S04328,4328,3.83,1527
S04329,4329,3.15,1051
S04330,4330,3.48,1229
S04331,4331,2.98,1015
S04332,4332,2.06,1441
S04333,4333,2.13,1222
S04334,4334,3.08,1462
S04335,4335,3.44,1471
S04336,4336,2.43,1128
S04337,4337,3.44,1259
S04338,4338,3.62,904
S04339,4339,2.82,927
S04340,4340,3.49,1263
S04341,4341,2.81,1361
S04342,4342,3.36,1130
S04343,4343,3.53,1294
S04344,4344,3.98,1170
S04345,4345,2.69,1203
S04346,4346,2.82,1282
S04347,4347,2.33,1457
S04348,4348,2.41,927
S04349,4349,3.39,1418
S04350,4350,3.83,1098
S04351,4351,2.79,1505
S04352,4352,2.36,981
S04353,4353,2.57,987
S04354,4354,2.91,1289
S04355,4355,2.58,1597
S04356,4356,2.47,1479
S04357,4357,3.47,1350
S04358,4358,2.02,1332
S04359,4359,3.08,1273
S04360,4360,3.59,1334
S04361,4361,2.53,1086
S04362,4362,3.21,1289
S04363,4363,3.34,1117
S04364,4364,3.31,1007
S04365,4365,2.89,1449
S04366,4366,2.69,1248
S04367,4367,3.67,1421
S04368,4368,3.52,925
S04369,4369,2.64,947
S04370,4370,2.21,1269
S04371,4371,2.14,913
S04372,4372,2.19,1511
S04373,4373,3.17,1086
S04374,4374,2.1,1423
S04375,4375,2.67,1178
S04376,4376,3.51,1240
S04377,4377,2.59,1227
S04378,4378,3.53,1578
S04379,4379,3.49,1533
S04380,4380,2.49,1506
S04381,4381,3.46,924
S04382,4382,3.5,1428
S04383,4383,2.79,1325
S04384,4384,2.42,928
S04385,4385,3.04,1222
S04386,4386,3.84,1212
S04387,4387,3.28,1483
S04388,4388,2.35,1169
S04389,4389,3.37,1194
S04390,4390,2.85,1555
S04391,4391,3.18,1122
S04392,4392,3.47,974
S04393,4393,3.03,1001
S04394,4394,3.63,1431
S04395,4395,3.44,1528
S04396,4396,3.23,1585
S04397,4397,2.3,1072
S04398,4398,3.67,903
S04399,4399,3.87,1378
S04400,4400,2.27,1559
S04401,4401,2.98,1294
S04402,4402,2.52,1525
S04403,4403,3.51,1066
S04404,4404,3.44,1199
S04405,4405,2.28,1017
S04406,4406,3.75,1411
S04407,4407,2.36,1511
S04408,4408,3.59,1074
S04409,4409,2.91,1058
S04410,4410,2.66,1283
S04411,4411,2.32,1126
S04412,4412,2.34,937
S04413,4413,3.32,1362
S04414,4414,3.1,1330
S04415,4415,2.24,1547
S04416,4416,2.23,1003
S04417,4417,2.14,1092
S04418,4418,3.49,1149
S04419,4419,3.42,912
S04420,4420,2.12,1466
S04421,4421,3.12,1496
S04422,4422,2.17,1520
S04423,4423,3.81,1454
S04424,4424,3.81,1287
S04425,4425,3.4,970
S04426,4426,3.85,1470
S04427,4427,3.62,1337
S04428,4428,3.66,943
S04429,4429,3.14,1171
S04430,4430,2.61,913
S04431,4431,2.44,1270
S04432,4432,2.65,1011
S04433,4433,3.26,1278
S04434,4434,2.35,1213
S04435,4435,2.52,1314
S04436,4436,2.94,1384
S04437,4437,2.47,1068
S04438,4438,3.18,1145
S04439,4439,3.85,1165
S04440,4440,3.5,1142
S04441,4441,3.33,1569
S04442,4442,3.17,1199
S04443,4443,2.98,1226
S04444,4444,2.37,1429
S04445,4445,3.79,1494
S04446,4446,2.5,1241
S04447,4447,2.18,1578
S04448,4448,3.5,1453
S04449,4449,2.35,1148
S04450,4450,2.74,1279
S04451,4451,2.06,1431
S04452,4452,2.27,1280
S04453,4453,2.35,941
S04454,4454,2.11,1244
S04455,4455,3.31,1498
S04456,4456,3.67,1160
S04457,4457,2.75,1205
S04458,4458,3.75,1139
S04459,4459,2.43,1578
S04460,4460,2.65,1212
S04461,4461,2.3,1340
S04462,4462,3.24,1032
S04463,4463,2.84,950
S04464,4464,3.23,1517
S04465,4465,3.52,1291
S04466,4466,3.09,1595
S04467,4467,3.26,1422
S04468,4468,3.87,1407
S04469,4469,2.6,1561
S04470,4470,2.72,1253
S04471,4471,3.44,1294
S04472,4472,3.22,995
S04473,4473,2.36,1005
S04474,4474,2.75,1554
S04475,4475,2.94,1577
S04476,4476,2.84,1412
S04477,4477,2.36,1457
S04478,4478,3.85,1141
S04479,4479,3.52,1387
S04480,4480,2.96,1414
S04481,4481,3.36,1553
S04482,4482,3.79,960
S04483,4483,2.27,1315
S04484,4484,2.5,1193
S04485,4485,3.09,1201
S04486,4486,3.6,1069
S04487,4487,2.07,1545
S04488,4488,3.97,940
S04489,4489,2.91,1130
S04490,4490,2.72,1308
S04491,4491,2.59,1550
S04492,4492,2.35,1521
S04493,4493,3.58,1196
S04494,4494,3.91,1354
S04495,4495,2.83,956
S04496,4496,3.9,1534
S04497,4497,3.65,1139
S04498,4498,2.96,1497
S04499,4499,3.35,1075
S04500,4500,2.87,962
S04501,4501,3.12,1450
S04502,4502,2.12,1037
S04503,4503,3.39,1353
S04504,4504,2.11,1348
S04505,4505,3.63,1125
S04506,4506,3.65,1342
S04507,4507,2.47,1105
S04508,4508,2.65,1575
S04509,4509,2.96,926
S04510,4510,3.19,1356
S04511,4511,2.57,1594
S04512,4512,3.18,1006
S04513,4513,2.6,1343
S04514,4514,2.11,1600
S04515,4515,2.01,935
S04516,4516,2.2,1496
S04517,4517,3.58,1054
S04518,4518,3.92,1068
S04519,4519,2.85,1171
S04520,4520,3.03,1446
S04521,4521,2.29,1319
S04522,4522,3.1,1083
S04523,4523,2.29,1510
S04524,4524,3.22,1136
S04525,4525,3.87,1408
S04526,4526,2.39,1340
S04527,4527,3.53,1021
S04528,4528,2.05,1316
S04529,4529,2.75,1434
S04530,4530,2.22,1274
S04531,4531,2.7,1474
S04532,4532,2.35,1225
S04533,4533,2.75,1379
S04534,4534,2.84,1049
S04535,4535,2.6,1491
S04536,4536,3.31,1389
S04537,4537,3.84,1052
S04538,4538,2.8,916
S04539,4539,2.38,1450
S04540,4540,2.54,1247
S04541,4541,3.71,1358
S04542,4542,3.14,1101
S04543,4543,2.91,1322
S04544,4544,2.3,1179
S04545,4545,2.9,1321
S04546,4546,2.56,1499
S04547,4547,3.89,1364
S04548,4548,3.77,1254
S04549,4549,2.17,1481
S04550,4550,3.03,1277
S04551,4551,2.45,1023
S04552,4552,2.82,979
S04553,4553,3.75,1456
S04554,4554,3.06,1132
S04555,4555,2.67,1379
S04556,4556,2.42,1053
S04557,4557,3.6,1591
S04558,4558,3.25,1308
S04559,4559,2.94,930
S04560,4560,2.43,1496
S04561,4561,2.67,1456
S04562,4562,3.92,1402
S04563,4563,3.04,1270
S04564,4564,2.8,1222
S04565,4565,3.04,1231
S04566,4566,3.56,1142
S04567,4567,2.68,1451
S04568,4568,2.36,1329
S04569,4569,3.17,1081
S04570,4570,3.33,1372
S04571,4571,3.43,1275
S04572,4572,3.76,980
S04573,4573,2.74,1449
S04574,4574,2.15,1319
S04575,4575,3.92,1366
S04576,4576,2.87,1327
S04577,4577,3.25,956
S04578,4578,3.33,1221
S04579,4579,3.09,1441
S04580,4580,2.41,1394
S04581,4581,3.51,1165
S04582,4582,3.61,1126
S04583,4583,3.11,953
S04584,4584,2.98,1508
S04585,4585,2.23,903
S04586,4586,2.17,1338
S04587,4587,2.68,1209
S04588,4588,2.62,1502
S04589,4589,3.91,988
S04590,4590,3.57,1219
S04591,4591,3.32,1274
S04592,4592,3.04,1503
S04593,4593,2.33,1400
S04594,4594,3.96,1561
S04595,4595,2.75,1133
S04596,4596,2.21,1236
S04597,4597,2.99,1470
S04598,4598,3.75,1084
S04599,4599,3.77,1337
S04600,4600,2.02,1455
S04601,4601,3.77,1079
S04602,4602,2.54,975
S04603,4603,2.08,1555
S04604,4604,3.7,1512
S04605,4605,3.73,1171
S04606,4606,3.19,954
S04607,4607,3.15,1600
S04608,4608,3.63,976
S04609,4609,3.57,1195
S04610,4610,3.78,1118
S04611,4611,3.11,1176
S04612,4612,3.94,1477
S04613,4613,3.99,1547
S04614,4614,2.23,1165
S04615,4615,3.7,942
S04616,4616,3,1260
S04617,4617,2.78,1127
S04618,4618,3.23,1126
S04619,4619,2.11,962
S04620,4620,3.01,1070
S04621,4621,3.74,1206
S04622,4622,2.43,1467
S04623,4623,2.85,1582
S04624,4624,3.88,933
S04625,4625,2.86,1541
S04626,4626,2.72,1029
S04627,4627,2.88,1293
S04628,4628,3.04,1050
S04629,4629,3.26,1554
S04630,4630,3.6,1529
S04631,4631,2.9,1283
S04632,4632,3.63,916
S04633,4633,3.07,1493
S04634,4634,2.68,913
S04635,4635,3.32,980
S04636,4636,3.44,1106
S04637,4637,3.12,1103
S04638,4638,2.11,1278
S04639,4639,2.34,1443
S04640,4640,2.57,922
S04641,4641,2.57,1513
S04642,4642,3.35,1061
S04643,4643,2.04,1509
S04644,4644,3.51,1043
S04645,4645,2.53,1003
S04646,4646,2.62,1281
S04647,4647,3.06,1354
S04648,4648,2.43,1316
S04649,4649,3.77,1223
S04650,4650,2.17,1070
S04651,4651,2.89,1475
S04652,4652,3.7,1482
S04653,4653,3.23,1173
S04654,4654,2.58,1351
S04655,4655,2.84,1024
S04656,4656,3.41,1282
S04657,4657,3.95,1216
S04658,4658,3.79,1006
S04659,4659,2.68,1559
S04660,4660,4,1362
S04661,4661,2.01,1329
S04662,4662,2.06,1236
S04663,4663,3.65,1395
S04664,4664,2.4,1261
S04665,4665,2.12,1331
S04666,4666,2.47,1574
S04667,4667,2.85,1419
S04668,4668,3.46,1305
S04669,4669,3.25,1276
S04670,4670,2.48,1051
S04671,4671,3.01,1221
S04672,4672,3.85,1506
S04673,4673,3.63,1113
S04674,4674,2.65,1475
S04675,4675,3.96,964
S04676,4676,3.42,1169
S04677,4677,2.12,1436
S04678,4678,2.07,999
S04679,4679,2.34,1004
S04680,4680,3.46,1030
S04681,4681,2.37,1288
S04682,4682,3.02,1220
S04683,4683,2.19,1337
S04684,4684,3.84,918
S04685,4685,2.69,1124
S04686,4686,3.82,1517
S04687,4687,3.89,1465
S04688,4688,2.01,1359
S04689,4689,2.93,1293
S04690,4690,2.05,1125
S04691,4691,3.82,1259
S04692,4692,3.04,1329
S04693,4693,2.15,914
S04694,4694,2.22,1459
S04695,4695,2.77,1550
S04696,4696,3.88,1445
S04697,4697,3.39,1313
S04698,4698,3.74,1254
S04699,4699,2.73,1356
S04700,4700,2.09,1430
S04701,4701,3.95,1095
S04702,4702,2.03,1014
S04703,4703,3.9,1316
S04704,4704,2.74,1251
S04705,4705,2.02,974
S04706,4706,3.38,1561
S04707,4707,3.96,935
S04708,4708,3.93,1141
S04709,4709,2.32,1562
S04710,4710,2.36,962
S04711,4711,3.13,1565
S04712,4712,3.27,1408
S04713,4713,3.48,1087
S04714,4714,2.36,992
S04715,4715,3.92,904
S04716,4716,3.28,1337
S04717,4717,3.69,1065
S04718,4718,3.08,1345
S04719,4719,2.83,924
S04720,4720,3.95,1407
S04721,4721,3.16,997
S04722,4722,3.73,1167
S04723,4723,3.91,1561
S04724,4724,3.35,1292
S04725,4725,3.1,1495
S04726,4726,2.01,1184
S04727,4727,2.08,1583
S04728,4728,2.4,1008
S04729,4729,2.37,926
S04730,4730,2.51,954
S04731,4731,2.61,1032
S04732,4732,2.72,951
S04733,4733,2.84,1392
S04734,4734,2.2,1197
S04735,4735,2.08,1298
S04736,4736,3.35,1490
S04737,4737,3.07,917
S04738,4738,2.89,1518
S04739,4739,3.27,1458
S04740,4740,3.66,1145
S04741,4741,2.86,1402
S04742,4742,3.28,988
S04743,4743,3.91,1102
S04744,4744,3.68,1139
S04745,4745,2.85,1389
S04746,4746,3.29,912
S04747,4747,2.35,1548
S04748,4748,3.12,1214
S04749,4749,3.96,1584
S04750,4750,3.04,1097
S04751,4751,3.86,1142
S04752,4752,2.81,1406
S04753,4753,4,942
S04754,4754,3.16,1229
S04755,4755,2.08,1490
S04756,4756,3.17,1328
S04757,4757,2.55,1512
S04758,4758,2.06,1061
S04759,4759,3.64,1555
S04760,4760,2.55,1520
S04761,4761,3.59,1334
S04762,4762,2.58,1132
S04763,4763,2.39,1010
S04764,4764,3.95,1131
S04765,4765,2.72,1172
S04766,4766,3.2,1497
S04767,4767,3.22,940
S04768,4768,3.12,1459
S04769,4769,3.83,1365
S04770,4770,3.35,976
S04771,4771,2.81,1589
S04772,4772,3.72,1389
S04773,4773,2.36,1016
S04774,4774,3.09,1333
S04775,4775,3.9,918
S04776,4776,3.25,1470
S04777,4777,3.63,1095
S04778,4778,3.31,1518
S04779,4779,3.68,1350
S04780,4780,3.89,1324
S04781,4781,2.55,1293
S04782,4782,2.34,1183
S04783,4783,2.97,933
S04784,4784,3.4,1194
S04785,4785,2.45,1150
S04786,4786,2.01,1537
S04787,4787,2.69,1238
S04788,4788,3.94,1517
S04789,4789,3.39,1339
S04790,4790,2.8,1079
S04791,4791,2.39,1521
S04792,4792,2.71,1127
S04793,4793,2.34,1532
S04794,4794,2.21,1518
S04795,4795,3.81,1542
S04796,4796,4,922
S04797,4797,2.33,1556
S04798,4798,2.11,1226
S04799,4799,2.66,1053
S04800,4800,2.92,1518
S04801,4801,2.41,1045
S04802,4802,2.6,1151
S04803,4803,2.4,1201
S04804,4804,3.55,969
S04805,4805,3.43,1442
S04806,4806,3.27,992
S04807,4807,2.77,1548
S04808,4808,3.82,1062
S04809,4809,3.94,980
S04810,4810,2.35,1487
S04811,4811,2.45,962
S04812,4812,3.05,1511
S04813,4813,2.18,1335
S04814,4814,2.87,947
S04815,4815,3.16,1344
S04816,4816,3.04,973
S04817,4817,2.66,1441
S04818,4818,3.08,1056
S04819,4819,3.92,1386
S04820,4820,2.41,1165
S04821,4821,3.31,1155
S04822,4822,2.09,938
S04823,4823,2.13,954
S04824,4824,3.1,927
S04825,4825,2.21,1017
S04826,4826,2.04,1269
S04827,4827,2.34,1108
S04828,4828,3.13,1486
S04829,4829,3.41,1476
S04830,4830,2.4,1511
S04831,4831,3.34,1457
S04832,4832,2.36,1215
S04833,4833,3.23,1292
S04834,4834,2.82,1343
S04835,4835,3.31,1567
S04836,4836,3.99,1158
S04837,4837,3.88,1547
S04838,4838,2.01,1097
S04839,4839,3.77,1598
S04840,4840,2.13,1527
S04841,4841,3.91,1344
S04842,4842,2.56,1469
S04843,4843,2.76,1481
S04844,4844,2.18,1504
S04845,4845,2.22,1548
S04846,4846,3.45,1516
S04847,4847,3.89,1204
S04848,4848,3.22,1238
S04849,4849,3.43,1428
S04850,4850,3.52,953
S04851,4851,2.53,1011
S04852,4852,2.09,1583
S04853,4853,2,1318
S04854,4854,2.7,1204
S04855,4855,2.48,1337
S04856,4856,2.12,1555
S04857,4857,2.36,984
S04858,4858,2.25,1423
S04859,4859,3.83,1151
S04860,4860,2.28,1025
S04861,4861,3.08,1509
S04862,4862,3.19,1304
S04863,4863,3.09,1203
S04864,4864,2.2,927
S04865,4865,2.64,1165
S04866,4866,2.1,951
S04867,4867,2.79,1554
S04868,4868,2.38,1543
S04869,4869,3.12,1410
S04870,4870,3.39,1106
S04871,4871,3.06,1473
S04872,4872,2.87,1410
S04873,4873,2.77,1543
S04874,4874,3.68,1452
S04875,4875,2.44,1100
S04876,4876,3.47,1510
S04877,4877,3.51,1183
S04878,4878,2.84,1256
S04879,4879,2.59,946
S04880,4880,2.94,1036
S04881,4881,2.19,1029
S04882,4882,2.09,1094
S04883,4883,2.22,1528
S04884,4884,2.37,1263
S04885,4885,3.01,1331
S04886,4886,3.7,968
S04887,4887,2.47,1357
S04888,4888,3.87,1439
S04889,4889,3.91,1234
S04890,4890,3.92,1425
S04891,4891,3.68,1457
S04892,4892,2.73,915
S04893,4893,2.15,1355
S04894,4894,3.14,1409
S04895,4895,3.12,1108
S04896,4896,3.7,1057
S04897,4897,3.99,1236
S04898,4898,3.02,1140
S04899,4899,2.69,957
S04900,4900,2.37,1204
S04901,4901,2.01,1244
S04902,4902,3.02,1541
S04903,4903,3.11,913
S04904,4904,3.65,1258
S04905,4905,3.01,1276
S04906,4906,3.83,1142
S04907,4907,3.26,1044
S04908,4908,3.68,1314
S04909,4909,2.3,1293
S04910,4910,3.71,1514
S04911,4911,3.35,1257
S04912,4912,2.34,1475
S04913,4913,2.38,1057
S04914,4914,3.85,1573
S04915,4915,2.06,917
S04916,4916,2.93,1460
S04917,4917,2.63,1467
S04918,4918,3.33,1246
S04919,4919,3.68,957
S04920,4920,2.72,1054
S04921,4921,2.85,1466
S04922,4922,3.96,1386
S04923,4923,3.57,1430
S04924,4924,3.79,1386
S04925,4925,2.88,1050
S04926,4926,2.47,1258
S04927,4927,2.82,1267
S04928,4928,3.43,1519
S04929,4929,2.22,946
S04930,4930,2.54,1106
S04931,4931,2.09,1349
S04932,4932,2.86,1382
S04933,4933,3.65,1539
S04934,4934,2.05,1596
S04935,4935,3.35,1469
S04936,4936,3.86,1042
S04937,4937,2.47,1299
S04938,4938,3.39,996
S04939,4939,3.95,946
S04940,4940,3.92,1090
S04941,4941,2.47,1039
S04942,4942,2.2,1514
S04943,4943,2.3,1130
S04944,4944,3.4,1239
S04945,4945,3.45,1390
S04946,4946,3.35,948
S04947,4947,2.67,1523
S04948,4948,2.34,1352
S04949,4949,3.16,1215
S04950,4950,2.97,1221
S04951,4951,3.46,986
S04952,4952,2.88,1373
S04953,4953,2.68,1181
S04954,4954,2.59,973
S04955,4955,2.42,1352
S04956,4956,2.53,946
S04957,4957,2.19,1487
S04958,4958,2.69,995
S04959,4959,2.07,930
S04960,4960,2.37,1433
S04961,4961,3.49,916
S04962,4962,2.65,1111
S04963,4963,3.34,1559
S04964,4964,3.43,1134
S04965,4965,3.16,1291
S04966,4966,3.92,1253
S04967,4967,2.04,1204
S04968,4968,3.48,1498
S04969,4969,3.92,1449
S04970,4970,3.72,1464
S04971,4971,2.34,1439
S04972,4972,2.65,1488
S04973,4973,2.34,1408
S04974,4974,3.2,1294
S04975,4975,3.42,1330
S04976,4976,2.63,1584
S04977,4977,3.08,1461
S04978,4978,3.38,1076
S04979,4979,2.84,1305
S04980,4980,3.71,1200
S04981,4981,3.54,1344
S04982,4982,2.13,1026
S04983,4983,3.24,1248
S04984,4984,2.47,920
S04985,4985,3.12,1600
S04986,4986,3.91,1319
S04987,4987,3.76,1051
S04988,4988,2.81,1059
S04989,4989,2.58,1379
S04990,4990,2.47,1342
S04991,4991,3.07,995
S04992,4992,2.23,1251
S04993,4993,3.1,974
S04994,4994,2,1493
S04995,4995,2.65,1539
S04996,4996,2.44,1258
S04997,4997,3.94,1032
S04998,4998,3.45,1299
S04999,4999,2.7,1038
S05000,5000,2.19,1145
